"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"494514",18.7297046259785,3.46496949916131,0.288311574967256,12.0181421767573,2.85314276147783e-33,6.71949914751948e-31
"28793",2431.60623516673,4.68369211351505,0.389814410197578,12.0151846391238,2.95708405878784e-33,6.88038642690491e-31
"28784",582.766838432433,3.72414633698523,0.310022756899155,12.012493451236,3.05492844859957e-33,7.02342597611367e-31
"28465",560.077842001425,3.41231540938938,0.284729476313799,11.9844121991384,4.28875601483761e-33,9.74405366571104e-31
"150468",43.5542748213809,3.23535710894144,0.270077326291075,11.9793732905018,4.55755939451208e-33,1.02343705845136e-30
"701",76.9332283237972,2.78424770362018,0.232795555750375,11.9600552280547,5.75236502217318e-33,1.27689279664607e-30
"9700",62.508631831158,2.76685271801839,0.231391355571331,11.9574593060606,5.93501299493853e-33,1.30246557907106e-30
"6035",306.817316787692,5.13898663389912,0.429928928433096,11.9531073487623,6.25422475093355e-33,1.35709649876437e-30
"28913",1835.49687227159,3.23195114979895,0.271200662351849,11.9171948983144,9.62964007655738e-33,2.06630676842751e-30
"3161",42.1999737076188,3.11302595464877,0.261886645471669,11.8869213397349,1.38415142576979e-32,2.93744311367761e-30
"23397",112.397119997608,2.05203387484229,0.172997605934844,11.8616316321461,1.8728940252055e-32,3.93144884943137e-30
"91319",307.299460149269,2.30131794255577,0.194086051061188,11.8572042141775,1.97458774013475e-32,4.10034821908412e-30
"28476",844.457566799106,3.1648071721754,0.267887484570091,11.8139418765842,3.30685987412717e-32,6.79383807331319e-30
"28833",370.248952575403,3.51349693234317,0.298090297743542,11.786686648104,4.57175420848893e-32,9.29365444993033e-30
"993",32.2408785293134,3.1125684057114,0.264264724173284,11.7782213098954,5.05484867148069e-32,1.0168670577462e-29
"10721",70.6336595367496,2.33926959623038,0.198673550676414,11.7744389641499,5.28676631623935e-32,1.05255702164138e-29
"54443",51.2448434212362,2.86176822960301,0.243482015319969,11.7535097031387,6.77454587806702e-32,1.33500030609419e-29
"891",176.80795073321,2.26634036238575,0.19306245293643,11.7388975842547,8.0529286648694e-32,1.57089048864604e-29
"8331",38.2423206547195,3.20277381633878,0.273701505112741,11.701703339262,1.24920500352598e-31,2.41246470280938e-29
"28813",1108.98320948086,3.73732614253397,0.320078336440724,11.6762858245675,1.68498439532166e-31,3.22182362796554e-29
"28393",110.992177617267,3.48328867520838,0.298846529064905,11.6557775862669,2.14414114403799e-31,4.05957389937859e-29
"28875",620.987435185237,3.22237651312493,0.276966660388383,11.6345285335292,2.75105998817835e-31,5.15810393123304e-29
"55507",37.0857644416486,3.41364258116268,0.293870127764725,11.6161605370644,3.41124732992678e-31,6.33442388803327e-29
"28876",240.327428265147,3.10187889323894,0.267834029035581,11.5813472410814,5.12344613120744e-31,9.42323730341696e-29
"28820",639.192824784732,3.65703984443921,0.316213870923737,11.565083573836,6.19309680874999e-31,1.12831212802434e-28
"28949",562.030443373961,3.23359086777336,0.279830990057155,11.5555138017877,6.9232169690285e-31,1.24954360846615e-28
"28299",1916.65563567205,3.2550947606756,0.282055569726638,11.5406150774841,8.2334362773837e-31,1.47226038322994e-28
"1033",82.828681701246,2.77214649387191,0.240274536999129,11.5374126967185,8.5457089559914e-31,1.51408010420281e-28
"28946",311.3495317824,3.28752414437852,0.285719849956102,11.5061104255921,1.22897294872236e-30,2.15762959870238e-28
"608",255.361507886673,3.39090402120366,0.294790564703191,11.5027562860357,1.2776897936154e-30,2.22295002651357e-28
"56992",82.5151958283061,2.48879090619227,0.217302677937772,11.4531073883267,2.26864459597416e-30,3.91179146762973e-28
"221150",55.8183136455098,3.25432717846656,0.28499448076431,11.4189129899603,3.36415239489718e-30,5.74942575665967e-28
"28434",1326.02873922172,3.28900922572733,0.288338200329559,11.4067758693372,3.86802034851179e-30,6.55256219039119e-28
"3537",4500.21003642792,3.47766182055611,0.305126602444113,11.3974389407527,4.30600362066008e-30,7.23109060192935e-28
